Date,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BPCL,BHARTIARTL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,ITC,INDUSINDBK,INFY,JSWSTEEL,KOTAKBANK,LTIM,LT,M&M,MARUTI,NTPC,NESTLEIND,ONGC,POWERGRID,RELIANCE,SBILIFE,SHRIRAMFIN,SBIN,SUNPHARMA,TCS,TATACONSUM,TATAMOTORS,TECHM,TITAN,ULTRACEMCO,WIPRO,TATASTEEL
2017-10-17 09:15:00,67.96230297,406.85001,1070.2,1197.15,513.15002,3259.95,1867.1,535.675,256.375,419.86392538,2307.6499,632.09998,290.04999,882.45001,476.27,3186.35,1129.983556,461.649995,925.625,3789.05,276.5,1282.15,273.89999,252.26713038,1707.7,465.25,260.25,1078.6,806.79999,1148.75,686.675,7838.8999,146.58326664,737.39502,171.2,115.25624438,393.15173656,673.04999,215.89092668,251.14999,547.20001,1297.275,207.7629408,432.29999,473.0,625.75,4089.3999,108.69375395,67.1467838
2017-10-18 09:15:00,70.55189115,406.89999,1063.35,1179.65,464.5,3226.8,1868.5,531.50498,256.79999,416.25955653,2342.92505,611.0,290.0,877.29999,477.08,3152.135,1142.085186,461.850005,934.25,3753.0,275.29999,1263.95,263.14999,255.19334414,1708.3,462.17499,258.75,1095.9,807.34998,1141.4,685.275,7784.0498,148.37494093,724.575,174.45,120.121875,411.20520536,668.40002,215.16995874,243.75,540.20001,1293.30005,204.3051648,433.20001,458.45001,612.90002,4092.2,110.5312502,66.87348272
2017-10-19 09:15:00,72.27828327,401.39999,1058.1,1178.5,460.29999,3217.95,1845.9,530.61001,254.074995,426.89243562,2318.125,607.79999,285.79999,879.84998,474.61,3148.91,1134.117034,461.149995,924.2,3735.6001,273.89999,1257.7,257.85001,254.53256944,1690.85,463.475005,253.7,1077.75,810.79999,1139.75,687.875,7731.1001,145.87494193,721.62002,172.05,118.49061938,409.13682294,675.09998,211.38000565,242.75,535.75,1291.94995,202.13171548,426.95001,458.35001,606.95001,4034.3501,109.51874645,66.4870961
2017-10-23 09:15:00,73.05515972,407.04999,1062.45,1174.15,449.95001,3217.6499,1833.75,528.72998,255.649995,448.15822085,2327.6001,592.90002,289.85001,873.45001,473.24,3117.0801,1177.344259,468.625,931.65,3791.25,271.89999,1249.95,262.54999,252.07833356,1695.5,469.75,260.39999,1061.55,803.40002,1135.75,683.525,7818.5,147.45827463,721.62002,171.7,120.121875,422.5588756,665.79999,216.50472371,245.95,540.40002,1293.94995,200.64981148,422.75,463.10001,604.04999,4205.0498,111.33749645,67.09966325
2017-10-24 09:15:00,72.68110809,406.20001,1057.3,1222.9,451.95001,3210.05,1826.05,525.27998,254.824995,452.39333622,2312.92505,595.04999,289.70001,869.75,472.73,3148.3301,1176.149036,457.274995,933.55,3755.3999,268.85001,1270.05,266.54999,252.03114616,1664.9,463.25,259.45001,1065.7,805.70001,1142.55,675.325,7875.0,151.3749314,723.85498,176.0,120.965625,420.08579892,665.84998,217.49849033,254.45,534.54999,1289.19995,207.12077252,416.04999,454.79999,606.04999,4227.1001,111.29999645,67.78762233
2017-10-25 09:15:00,73.48675775,415.45001,1034.15,1201.7,473.0,3232.25,1726.35,499.7,254.899995,464.73830854,2322.125,592.65002,289.14999,870.54999,469.77,3171.64,1206.926023,453.524995,897.55,3769.6499,266.75,1272.45,305.70001,254.15500413,1592.4,467.649995,259.64999,1010.55,808.0,1204.2,682.35,7870.2002,152.79161417,715.33999,176.85001,121.55625563,422.62633214,669.90002,212.35428665,324.89999,523.25,1279.94995,202.8232608,421.95001,468.10001,590.75,4460.25,112.08749646,67.62741152
2017-10-26 09:15:00,75.38578907,414.29999,1023.1,1191.15,484.29999,3283.3999,1746.75,498.2,268.225005,460.72843919,2302.32495,611.5,293.35001,858.59998,468.87,3161.7551,1188.748676,434.524995,897.675,3750.8501,272.89999,1273.7,299.25,253.35264835,1617.6,473.67499,259.95001,1018.9,821.34998,1223.5,686.475,8068.0498,153.87493041,714.48999,177.35001,119.25,425.99870944,666.84998,218.00511645,320.5,530.15002,1269.42505,207.2689728,419.39999,477.25,584.65002,4483.8999,113.36249646,68.72061111
2017-10-27 09:15:00,74.78155183,432.04999,1026.55,1184.55,485.95001,3300.1499,1819.0,503.39502,263.975005,437.30004166,2298.67505,625.04999,289.14999,871.09998,478.99,3181.175,1181.975747,427.475005,895.525,3786.6499,270.04999,1260.15,301.14999,254.24940726,1627.35,473.17499,265.29999,1029.0,808.65002,1224.65,693.85,8114.4502,151.62493964,717.06499,184.0,119.109375,418.10732858,662.20001,225.93576378,311.04999,549.90002,1292.15,217.839888,429.89999,476.39999,590.04999,4439.8501,111.35625395,68.49443058
2017-10-30 09:15:00,77.227274,429.79999,1031.55,1182.55,484.0,3282.2,1804.3,499.48501,268.125,444.14834248,2372.94995,626.04999,288.89999,872.90002,487.7,3237.1051,1193.62917,418.17499,907.5,3833.0,273.20001,1234.2,300.54999,250.2848535,1620.75,472.04999,263.85001,1028.9,819.54999,1236.95,687.375,8195.25,152.16661442,721.96499,186.60001,119.47499438,423.79541395,655.0,230.13491489,312.0,553.09998,1308.1,224.0638848,436.54999,485.54999,618.29999,4472.25,109.9687502,67.68867012
2017-10-31 09:15:00,76.13389232,430.35001,1038.55,1180.85,523.15002,3257.1001,1800.6,501.03501,270.79999,448.02305701,2319.75,627.59998,286.45001,882.5,485.63,3223.34,1222.214915,427.899995,904.25,3849.8999,267.39999,1237.45,300.10001,250.80403766,1627.15,460.92499,258.45001,1025.05,830.25,1222.3,672.4,8211.25,151.04160654,723.9,191.10001,119.16563063,423.05348195,662.09998,227.59204148,305.79999,552.90002,1312.0,224.2120752,428.39999,482.04999,635.25,4401.0498,110.26874645,66.32688528
